club,elo,date
Stoke,1625.68579102,2018-08-03
Stoke,1610.44213867,2018-08-06
Stoke,1610.44213867,2018-08-08
Stoke,1610.83007812,2018-08-10
Stoke,1606.63305664,2018-08-12
Stoke,1606.63305664,2018-08-13
Stoke,1606.63305664,2018-08-15
Stoke,1609.39172363,2018-08-17
Stoke,1608.63500977,2018-08-19
Stoke,1608.63500977,2018-08-20
Stoke,1583.0637207,2018-08-23
Stoke,1579.29187012,2018-08-24
Stoke,1584.80029297,2018-08-26
Stoke,1582.34887695,2018-08-31
Stoke,1576.328125,2018-09-02
Stoke,1575.69714355,2018-09-16
Stoke,1580.93505859,2018-09-19
Stoke,1578.99597168,2018-09-20
Stoke,1581.3347168,2018-09-21
Stoke,1567.3190918,2018-09-23
Stoke,1563.54626465,2018-09-30
Stoke,1567.35009766,2018-10-03
Stoke,1561.14550781,2018-10-04
Stoke,1562.98706055,2018-10-05
Stoke,1570.48803711,2018-10-07
Stoke,1557.28430176,2018-10-21
Stoke,1557.81237793,2018-10-24
Stoke,1557.33508301,2018-10-25
Stoke,1559.96252441,2018-10-26
Stoke,1567.51489258,2018-10-28
Stoke,1565.47973633,2018-11-04
Stoke,1559.06994629,2018-11-07
Stoke,1565.09521484,2018-11-08
Stoke,1563.91552734,2018-11-09
Stoke,1563.03894043,2018-11-11
Stoke,1558.40197754,2018-11-25
Stoke,1557.66223145,2018-11-28
Stoke,1562.63964844,2018-11-29
Stoke,1565.25402832,2018-11-30
Stoke,1562.08325195,2018-12-02
Stoke,1565.91149902,2018-12-09
Stoke,1569.07873535,2018-12-12
Stoke,1567.08251953,2018-12-13
Stoke,1564.88916016,2018-12-14
Stoke,1566.40039062,2018-12-16
Stoke,1569.92480469,2018-12-23
Stoke,1556.63757324,2018-12-27
Stoke,1552.18066406,2018-12-30
Stoke,1535.83361816,2019-01-02
Stoke,1535.83361816,2019-01-13
Stoke,1535.83361816,2019-01-20
Stoke,1535.83361816,2019-02-21
Cardiff,1461.11950684,2015-07-31
Cardiff,1458.65124512,2015-08-07
Cardiff,1456.2322998,2015-08-09
Cardiff,1459.43237305,2015-08-16
Cardiff,1463.07617188,2015-08-19
Cardiff,1461.67236328,2015-08-21
Cardiff,1472.93933105,2015-08-23
Cardiff,1474.63830566,2015-08-27
Cardiff,1469.70080566,2015-08-28
Cardiff,1477.89697266,2015-08-30
Cardiff,1485.14404297,2015-09-13
Cardiff,1467.53186035,2015-09-16
Cardiff,1464.4855957,2015-09-17
Cardiff,1465.55786133,2015-09-18
Cardiff,1455.18664551,2015-09-20
Cardiff,1461.27685547,2015-09-27
Cardiff,1454.79394531,2015-09-30
Cardiff,1459.4765625,2015-10-01
Cardiff,1457.96899414,2015-10-02
Cardiff,1459.21838379,2015-10-04
Cardiff,1456.82446289,2015-10-18
Cardiff,1471.37280273,2015-10-21
Cardiff,1473.91259766,2015-10-22
Cardiff,1468.85583496,2015-10-23
Cardiff,1464.15478516,2015-10-27
Cardiff,1465.26330566,2015-11-01
Cardiff,1462.1661377,2015-11-04
Cardiff,1461.71191406,2015-11-05
Cardiff,1464.8795166,2015-11-06
Cardiff,1474.25012207,2015-11-08
Cardiff,1466.72521973,2015-11-22
Cardiff,1469.70544434,2015-11-25
Cardiff,1466.02954102,2015-11-26
Cardiff,1468.14953613,2015-11-27
Cardiff,1469.91638184,2015-11-29
Cardiff,1476.84301758,2015-12-06
Cardiff,1477.02416992,2015-12-09
Cardiff,1483.82043457,2015-12-10
Cardiff,1484.66943359,2015-12-11
Cardiff,1483.07226562,2015-12-13
Cardiff,1489.9942627,2015-12-16
Cardiff,1482.20996094,2015-12-19
Cardiff,1471.83947754,2015-12-27
Cardiff,1469.69287109,2015-12-30
Cardiff,1476.67150879,2016-01-03
Cardiff,1470.34545898,2016-01-14
Cardiff,1484.54699707,2016-01-17
Cardiff,1479.93908691,2016-01-24
Cardiff,1487.97033691,2016-01-31
Cardiff,1482.96630859,2016-02-07
Cardiff,1480.94421387,2016-02-14
Cardiff,1480.35839844,2016-02-17
Cardiff,1479.5793457,2016-02-19
Cardiff,1492.4708252,2016-02-21
Cardiff,1484.3729248,2016-02-24
Cardiff,1487.95568848,2016-02-25
Cardiff,1497.19641113,2016-02-26
Cardiff,1503.17236328,2016-02-28
Cardiff,1512.45678711,2016-03-06
Cardiff,1496.16516113,2016-03-09
Cardiff,1493.62109375,2016-03-10
Cardiff,1489.43322754,2016-03-11
Cardiff,1496.34387207,2016-03-13
Cardiff,1496.43701172,2016-03-16
Cardiff,1496.27734375,2016-03-17
Cardiff,1494.90002441,2016-03-18
Cardiff,1494.34643555,2016-03-20
Cardiff,1501.77941895,2016-04-03
Cardiff,1505.99987793,2016-04-06
Cardiff,1507.61315918,2016-04-07
Cardiff,1508.96789551,2016-04-08
Cardiff,1500.30249023,2016-04-10
Cardiff,1502.89086914,2016-04-13
Cardiff,1506.5567627,2016-04-15
Cardiff,1505.04650879,2016-04-17
Cardiff,1497.19824219,2016-04-20
Cardiff,1500.3807373,2016-04-24
Cardiff,1500.72558594,2016-04-27
Cardiff,1499.35070801,2016-04-29
Cardiff,1488.21643066,2016-05-01
Cardiff,1486.91931152,2016-05-05
Cardiff,1494.34851074,2016-05-06
Cardiff,1492.32824707,2016-05-08
Cardiff,1488.66040039,2016-05-19
Cardiff,1487.59667969,2016-07-29
Cardiff,1488.91809082,2016-08-05
Cardiff,1490.01782227,2016-08-07
Cardiff,1477.08569336,2016-08-15
Cardiff,1478.39575195,2016-08-17
Cardiff,1484.18725586,2016-08-18
Cardiff,1484.20043945,2016-08-19
Cardiff,1484.8638916,2016-08-21
Cardiff,1484.87402344,2016-08-25
Cardiff,1477.79138184,2016-08-26
Cardiff,1466.26391602,2016-08-28
Cardiff,1461.99255371,2016-09-11
Cardiff,1449.65466309,2016-09-14
Cardiff,1451.7442627,2016-09-15
Cardiff,1450.10241699,2016-09-16
Cardiff,1436.55053711,2016-09-18
Cardiff,1444.58520508,2016-09-25
Cardiff,1437.00512695,2016-09-28
Cardiff,1436.23864746,2016-09-29
Cardiff,1435.68286133,2016-09-30
Cardiff,1424.18664551,2016-10-02
Cardiff,1431.87011719,2016-10-15
Cardiff,1433.26159668,2016-10-19
Cardiff,1433.38745117,2016-10-20
Cardiff,1432.08935547,2016-10-21
Cardiff,1441.55834961,2016-10-23
Cardiff,1429.99719238,2016-10-30
Cardiff,1435.32141113,2016-11-02
Cardiff,1430.9654541,2016-11-03
Cardiff,1429.14355469,2016-11-04
Cardiff,1426.81884766,2016-11-06
Cardiff,1434.01501465,2016-11-20
Cardiff,1432.81286621,2016-11-23
Cardiff,1431.72937012,2016-11-24
Cardiff,1430.53283691,2016-11-25
Cardiff,1423.20751953,2016-11-27
Cardiff,1426.42919922,2016-12-04
Cardiff,1426.89709473,2016-12-07
Cardiff,1424.2286377,2016-12-08
Cardiff,1424.51928711,2016-12-09
Cardiff,1427.40307617,2016-12-11
Cardiff,1434.07714844,2016-12-14
Cardiff,1423.40356445,2016-12-18
Cardiff,1426.3157959,2016-12-27
Cardiff,1434.80395508,2017-01-03
Cardiff,1443.35095215,2017-01-15
Cardiff,1447.62536621,2017-01-22
Cardiff,1444.53881836,2017-01-25
Cardiff,1438.72900391,2017-01-29
Cardiff,1449.19116211,2017-02-01
Cardiff,1441.58642578,2017-02-05
Cardiff,1458.29003906,2017-02-12
Cardiff,1469.91003418,2017-02-15
Cardiff,1467.10717773,2017-02-16
Cardiff,1468.22424316,2017-02-17
Cardiff,1474.91894531,2017-02-19
Cardiff,1477.23242188,2017-02-22
Cardiff,1477.95019531,2017-02-23
Cardiff,1472.89257812,2017-02-24
Cardiff,1471.65795898,2017-02-26
Cardiff,1464.48535156,2017-03-05
Cardiff,1464.2590332,2017-03-08
Cardiff,1464.77575684,2017-03-10
Cardiff,1460.84875488,2017-03-12
Cardiff,1466.99963379,2017-03-15
Cardiff,1461.91235352,2017-03-16
Cardiff,1463.39538574,2017-03-17
Cardiff,1471.97583008,2017-03-19
Cardiff,1462.40356445,2017-04-02
Cardiff,1463.17272949,2017-04-05
Cardiff,1469.71496582,2017-04-09
Cardiff,1469.30566406,2017-04-13
Cardiff,1469.78308105,2017-04-14
Cardiff,1464.91101074,2017-04-15
Cardiff,1469.69213867,2017-04-18
Cardiff,1469.15612793,2017-04-19
Cardiff,1470.61816406,2017-04-21
Cardiff,1469.54003906,2017-04-23
Cardiff,1459.92810059,2017-04-29
Cardiff,1461.70166016,2017-05-05
Cardiff,1479.75683594,2017-05-08
Cardiff,1479.84765625,2017-05-12
Cardiff,1482.6072998,2017-05-25
Cardiff,1482.62670898,2017-07-28
Cardiff,1482.95727539,2017-08-04
Cardiff,1490.73913574,2017-08-06
Cardiff,1500.72094727,2017-08-13
Cardiff,1508.00866699,2017-08-16
Cardiff,1509.20385742,2017-08-18
Cardiff,1518.60144043,2017-08-20
Cardiff,1520.13452148,2017-08-24
Cardiff,1520.4161377,2017-08-25
Cardiff,1525.13330078,2017-08-27
Cardiff,1527.88476562,2017-09-10
Cardiff,1516.34863281,2017-09-13
Cardiff,1520.1081543,2017-09-14
Cardiff,1517.27905273,2017-09-15
Cardiff,1515.890625,2017-09-17
Cardiff,1525.75878906,2017-09-24
Cardiff,1538.07275391,2017-09-27
Cardiff,1545.82519531,2017-09-28
Cardiff,1544.21447754,2017-09-29
Cardiff,1541.12316895,2017-10-01
Cardiff,1530.80383301,2017-10-14
Cardiff,1536.59155273,2017-10-18
Cardiff,1537.01391602,2017-10-19
Cardiff,1533.91687012,2017-10-20
Cardiff,1544.57629395,2017-10-22
Cardiff,1539.10180664,2017-10-29
Cardiff,1543.09802246,2017-11-01
Cardiff,1551.35900879,2017-11-02
Cardiff,1545.72106934,2017-11-03
Cardiff,1538.15686035,2017-11-05
Cardiff,1546.52844238,2017-11-19
Cardiff,1556.1105957,2017-11-22
Cardiff,1553.33984375,2017-11-23
Cardiff,1542.82177734,2017-11-24
Cardiff,1552.90368652,2017-11-27
Cardiff,1560.01977539,2017-12-02
Cardiff,1560.06140137,2017-12-06
Cardiff,1559.32250977,2017-12-07
Cardiff,1563.20825195,2017-12-08
Cardiff,1563.61547852,2017-12-12
Cardiff,1568.67016602,2017-12-17
Cardiff,1551.34191895,2017-12-24
Cardiff,1536.6328125,2017-12-27
Cardiff,1525.6138916,2017-12-30
Cardiff,1516.28100586,2018-01-02
Cardiff,1526.97570801,2018-01-14
Cardiff,1527.00891113,2018-01-21
Cardiff,1542.25744629,2018-02-04
Cardiff,1540.89819336,2018-02-10
Cardiff,1548.67687988,2018-02-14
Cardiff,1552.73193359,2018-02-15
Cardiff,1553.31872559,2018-02-16
Cardiff,1559.91723633,2018-02-18
Cardiff,1559.69433594,2018-02-21
Cardiff,1567.10388184,2018-02-22
Cardiff,1566.95349121,2018-02-23
Cardiff,1572.15026855,2018-02-26
Cardiff,1574.90319824,2018-03-07
Cardiff,1569.70874023,2018-03-08
Cardiff,1573.01489258,2018-03-09
Cardiff,1575.6697998,2018-03-11
Cardiff,1581.43395996,2018-03-14
Cardiff,1579.42724609,2018-03-15
Cardiff,1580.52282715,2018-03-16
Cardiff,1583.66662598,2018-03-31
Cardiff,1581.77380371,2018-04-03
Cardiff,1585.3190918,2018-04-06
Cardiff,1576.00891113,2018-04-07
Cardiff,1568.72290039,2018-04-11
Cardiff,1569.00219727,2018-04-13
Cardiff,1579.46923828,2018-04-15
Cardiff,1582.80712891,2018-04-22
Cardiff,1573.43469238,2018-04-25
Cardiff,1572.75695801,2018-04-27
Cardiff,1583.18505859,2018-04-29
Cardiff,1582.26904297,2018-05-03
Cardiff,1580.74511719,2018-05-04
Cardiff,1574.7623291,2018-05-07
Cardiff,1572.23400879,2018-05-27
Cardiff,1572.23400879,2018-07-02
Cardiff,1572.26489258,2018-07-27
Cardiff,1573.21740723,2018-08-03
Cardiff,1573.60522461,2018-08-10
Cardiff,1567.74291992,2018-08-12
Cardiff,1570.50158691,2018-08-17
Cardiff,1571.3782959,2018-08-19
Cardiff,1567.60632324,2018-08-24
Cardiff,1569.11291504,2018-08-26
Cardiff,1566.66149902,2018-08-31
Cardiff,1562.84313965,2018-09-03
Cardiff,1560.10803223,2018-09-16
Cardiff,1558.27978516,2018-09-19
Cardiff,1556.34069824,2018-09-20
Cardiff,1558.67944336,2018-09-21
Cardiff,1554.90087891,2018-09-23
Cardiff,1547.35876465,2018-10-01
Cardiff,1547.28442383,2018-10-03
Cardiff,1541.07983398,2018-10-04
Cardiff,1542.92138672,2018-10-05
Cardiff,1541.81030273,2018-10-07
Cardiff,1553.20654297,2018-10-21
Cardiff,1553.7911377,2018-10-24
Cardiff,1553.31384277,2018-10-25
Cardiff,1555.94116211,2018-10-26
Cardiff,1554.33520508,2018-10-28
Cardiff,1548.1673584,2018-11-04
Cardiff,1541.75744629,2018-11-07
Cardiff,1547.78271484,2018-11-08
Cardiff,1546.60302734,2018-11-09
Cardiff,1555.49780273,2018-11-11
Cardiff,1552.20874023,2018-11-25
Cardiff,1551.46899414,2018-11-28
Cardiff,1550.63269043,2018-11-29
Cardiff,1553.24707031,2018-11-30
Cardiff,1561.18188477,2018-12-01
Cardiff,1555.68603516,2018-12-05
Cardiff,1563.83618164,2018-12-09
Cardiff,1567.0032959,2018-12-12
Cardiff,1565.00708008,2018-12-13
Cardiff,1562.81384277,2018-12-14
Cardiff,1557.88745117,2018-12-16
Cardiff,1551.32177734,2018-12-23
Cardiff,1555.78125,2018-12-27
Cardiff,1568.78649902,2018-12-30
Cardiff,1564.7779541,2019-01-02
Cardiff,1564.7779541,2019-01-13
Cardiff,1564.7779541,2019-01-20
Cardiff,1564.7779541,2019-02-21
Huddersfield,1414.00097656,2015-07-31
Huddersfield,1411.53271484,2015-08-07
Huddersfield,1406.5357666,2015-08-09
Huddersfield,1407.55688477,2015-08-16
Huddersfield,1408.59130859,2015-08-19
Huddersfield,1407.1875,2015-08-21
Huddersfield,1408.78527832,2015-08-23
Huddersfield,1410.48413086,2015-08-27
Huddersfield,1405.54675293,2015-08-28
Huddersfield,1399.59790039,2015-08-30
Huddersfield,1392.35083008,2015-09-13
Huddersfield,1396.3815918,2015-09-16
Huddersfield,1393.33532715,2015-09-17
Huddersfield,1394.40771484,2015-09-18
Huddersfield,1407.06640625,2015-09-20
Huddersfield,1406.4609375,2015-09-25
Huddersfield,1399.97802734,2015-09-30
Huddersfield,1404.66064453,2015-10-01
Huddersfield,1403.1529541,2015-10-02
Huddersfield,1394.47387695,2015-10-04
Huddersfield,1397.79675293,2015-10-18
Huddersfield,1411.23937988,2015-10-21
Huddersfield,1413.7791748,2015-10-22
Huddersfield,1408.72241211,2015-10-23
Huddersfield,1402.65600586,2015-10-25
Huddersfield,1398.94592285,2015-11-01
Huddersfield,1407.44628906,2015-11-04
Huddersfield,1406.99206543,2015-11-05
Huddersfield,1410.15966797,2015-11-06
Huddersfield,1394.25598145,2015-11-08
Huddersfield,1386.34228516,2015-11-22
Huddersfield,1389.32250977,2015-11-25
Huddersfield,1385.64660645,2015-11-26
Huddersfield,1387.76660156,2015-11-27
Huddersfield,1380.83239746,2015-11-29
Huddersfield,1396.88903809,2015-12-06
Huddersfield,1397.07006836,2015-12-09
Huddersfield,1403.86633301,2015-12-10
Huddersfield,1404.71533203,2015-12-11
Huddersfield,1393.86694336,2015-12-13
Huddersfield,1402.47851562,2015-12-16
Huddersfield,1395.30529785,2015-12-20
Huddersfield,1405.45288086,2015-12-27
Huddersfield,1409.30944824,2015-12-29
Huddersfield,1421.26086426,2016-01-03
Huddersfield,1433.16625977,2016-01-13
Huddersfield,1431.00317383,2016-01-17
Huddersfield,1425.44396973,2016-01-24
Huddersfield,1417.4128418,2016-01-31
Huddersfield,1410.77001953,2016-02-07
Huddersfield,1426.77746582,2016-02-14
Huddersfield,1426.19165039,2016-02-17
Huddersfield,1425.41259766,2016-02-19
Huddersfield,1433.07507324,2016-02-21
Huddersfield,1431.25952148,2016-02-24
Huddersfield,1434.84228516,2016-02-25
Huddersfield,1444.08312988,2016-02-26
Huddersfield,1436.22827148,2016-02-28
Huddersfield,1430.09594727,2016-03-06
Huddersfield,1439.93127441,2016-03-09
Huddersfield,1437.38708496,2016-03-10
Huddersfield,1433.19934082,2016-03-11
Huddersfield,1425.93713379,2016-03-13
Huddersfield,1426.03027344,2016-03-16
Huddersfield,1425.8704834,2016-03-17
Huddersfield,1424.49328613,2016-03-18
Huddersfield,1442.54760742,2016-03-20
Huddersfield,1435.30908203,2016-04-03
Huddersfield,1428.72973633,2016-04-06
Huddersfield,1430.34301758,2016-04-07
Huddersfield,1431.69775391,2016-04-08
Huddersfield,1433.87023926,2016-04-10
Huddersfield,1436.45849609,2016-04-13
Huddersfield,1440.12438965,2016-04-15
Huddersfield,1454.57824707,2016-04-17
Huddersfield,1455.19287109,2016-04-20
Huddersfield,1454.04504395,2016-04-24
Huddersfield,1454.39001465,2016-04-27
Huddersfield,1453.01513672,2016-04-29
Huddersfield,1437.35119629,2016-05-01
Huddersfield,1436.05407715,2016-05-05
Huddersfield,1443.4831543,2016-05-06
Huddersfield,1427.53442383,2016-05-08
Huddersfield,1423.86657715,2016-05-19
Huddersfield,1422.80285645,2016-07-29
Huddersfield,1424.12426758,2016-08-05
Huddersfield,1432.58215332,2016-08-07
Huddersfield,1446.1895752,2016-08-14
Huddersfield,1450.79772949,2016-08-17
Huddersfield,1450.81091309,2016-08-19
Huddersfield,1455.63098145,2016-08-21
Huddersfield,1455.64099121,2016-08-25
Huddersfield,1448.55847168,2016-08-26
Huddersfield,1455.97119141,2016-08-28
Huddersfield,1464.94616699,2016-09-11
Huddersfield,1461.18310547,2016-09-14
Huddersfield,1463.27270508,2016-09-15
Huddersfield,1461.63098145,2016-09-16
Huddersfield,1468.62878418,2016-09-18
Huddersfield,1461.06884766,2016-09-25
Huddersfield,1470.12084961,2016-09-28
Huddersfield,1469.35424805,2016-09-29
Huddersfield,1468.79846191,2016-09-30
Huddersfield,1479.03222656,2016-10-02
Huddersfield,1470.55371094,2016-10-17
Huddersfield,1471.94519043,2016-10-19
Huddersfield,1461.14208984,2016-10-20
Huddersfield,1459.84399414,2016-10-21
Huddersfield,1467.36352539,2016-10-23
Huddersfield,1450.61010742,2016-10-30
Huddersfield,1455.93432617,2016-11-02
Huddersfield,1451.57836914,2016-11-03
Huddersfield,1449.75646973,2016-11-04
Huddersfield,1448.87365723,2016-11-06
Huddersfield,1441.67749023,2016-11-20
Huddersfield,1440.4753418,2016-11-23
Huddersfield,1439.39196777,2016-11-24
Huddersfield,1438.1953125,2016-11-25
Huddersfield,1426.76257324,2016-11-29
Huddersfield,1428.65698242,2016-12-04
Huddersfield,1429.12475586,2016-12-07
Huddersfield,1426.45629883,2016-12-08
Huddersfield,1426.74694824,2016-12-09
Huddersfield,1433.52490234,2016-12-11
Huddersfield,1441.80847168,2016-12-14
Huddersfield,1453.84411621,2016-12-17
Huddersfield,1459.59680176,2016-12-27
Huddersfield,1456.39868164,2017-01-01
Huddersfield,1463.18286133,2017-01-03
Huddersfield,1455.96081543,2017-01-15
Huddersfield,1465.0559082,2017-01-22
Huddersfield,1479.59753418,2017-02-03
Huddersfield,1487.00317383,2017-02-06
Huddersfield,1495.36633301,2017-02-12
Huddersfield,1500.50476074,2017-02-15
Huddersfield,1497.7019043,2017-02-16
Huddersfield,1498.8190918,2017-02-17
Huddersfield,1507.06433105,2017-02-22
Huddersfield,1507.78210449,2017-02-23
Huddersfield,1502.7244873,2017-02-24
Huddersfield,1502.58972168,2017-02-26
Huddersfield,1493.61938477,2017-03-05
Huddersfield,1498.00341797,2017-03-08
Huddersfield,1498.5201416,2017-03-10
Huddersfield,1507.54443359,2017-03-12
Huddersfield,1513.69519043,2017-03-15
Huddersfield,1508.60791016,2017-03-16
Huddersfield,1510.09094238,2017-03-17
Huddersfield,1491.33068848,2017-03-18
Huddersfield,1478.65661621,2017-04-02
Huddersfield,1489.98828125,2017-04-06
Huddersfield,1478.5234375,2017-04-09
Huddersfield,1478.11413574,2017-04-13
Huddersfield,1478.59155273,2017-04-14
Huddersfield,1484.79138184,2017-04-15
Huddersfield,1487.40258789,2017-04-18
Huddersfield,1486.86657715,2017-04-19
Huddersfield,1488.32849121,2017-04-21
Huddersfield,1472.90820312,2017-04-23
Huddersfield,1482.55224609,2017-04-26
Huddersfield,1470.06689453,2017-04-30
Huddersfield,1471.84033203,2017-05-05
Huddersfield,1453.78515625,2017-05-08
Huddersfield,1453.87597656,2017-05-12
Huddersfield,1453.78637695,2017-05-15
Huddersfield,1468.48181152,2017-05-18
Huddersfield,1471.24133301,2017-05-25
Huddersfield,1472.7109375,2017-05-30
Huddersfield,1472.7109375,2017-07-02
Huddersfield,1472.73034668,2017-07-28
Huddersfield,1473.06091309,2017-08-04
Huddersfield,1496.98791504,2017-08-13
Huddersfield,1499.61608887,2017-08-16
Huddersfield,1500.81140137,2017-08-18
Huddersfield,1510.05517578,2017-08-21
Huddersfield,1511.58825684,2017-08-24
Huddersfield,1511.86975098,2017-08-25
Huddersfield,1515.01879883,2017-08-27
Huddersfield,1510.30419922,2017-09-12
Huddersfield,1511.69396973,2017-09-13
Huddersfield,1515.45349121,2017-09-14
Huddersfield,1512.62438965,2017-09-15
Huddersfield,1516.13806152,2017-09-17
Huddersfield,1521.65844727,2017-09-24
Huddersfield,1524.21032715,2017-09-27
Huddersfield,1531.96276855,2017-09-28
Huddersfield,1530.35192871,2017-09-29
Huddersfield,1526.59118652,2017-10-01
Huddersfield,1521.25622559,2017-10-15
Huddersfield,1527.04382324,2017-10-18
Huddersfield,1527.46630859,2017-10-19
Huddersfield,1524.3692627,2017-10-20
Huddersfield,1540.08483887,2017-10-22
Huddersfield,1537.81628418,2017-10-29
Huddersfield,1535.0546875,2017-11-01
Huddersfield,1543.31567383,2017-11-02
Huddersfield,1537.67773438,2017-11-03
Huddersfield,1547.25952148,2017-11-05
Huddersfield,1539.14916992,2017-11-19
Huddersfield,1541.45898438,2017-11-22
Huddersfield,1538.68811035,2017-11-23
Huddersfield,1528.17016602,2017-11-24
Huddersfield,1526.88696289,2017-11-27
Huddersfield,1523.91125488,2017-11-30
Huddersfield,1518.95629883,2017-12-03
Huddersfield,1518.9979248,2017-12-06
Huddersfield,1518.2590332,2017-12-07
Huddersfield,1522.14477539,2017-12-08
Huddersfield,1535.05529785,2017-12-10
Huddersfield,1532.36376953,2017-12-13
Huddersfield,1554.07043457,2017-12-17
Huddersfield,1558.61828613,2017-12-24
Huddersfield,1559.31677246,2017-12-27
Huddersfield,1561.50585938,2017-12-31
Huddersfield,1555.99621582,2018-01-02
Huddersfield,1544.19348145,2018-01-14
Huddersfield,1537.34643555,2018-01-21
Huddersfield,1533.83789062,2018-01-31
Huddersfield,1532.28796387,2018-02-04
Huddersfield,1550.65820312,2018-02-12
Huddersfield,1553.5736084,2018-02-14
Huddersfield,1557.62866211,2018-02-15
Huddersfield,1558.21533203,2018-02-16
Huddersfield,1557.99255371,2018-02-21
Huddersfield,1557.90270996,2018-02-22
Huddersfield,1557.75244141,2018-02-23
Huddersfield,1569.23583984,2018-02-25
Huddersfield,1567.81530762,2018-03-04
Huddersfield,1567.40148926,2018-03-07
Huddersfield,1562.20715332,2018-03-08
Huddersfield,1565.51330566,2018-03-09
Huddersfield,1566.58935547,2018-03-11
Huddersfield,1560.88000488,2018-03-14
Huddersfield,1558.87329102,2018-03-15
Huddersfield,1559.96887207,2018-03-16
Huddersfield,1549.35290527,2018-03-18
Huddersfield,1544.79699707,2018-04-01
Huddersfield,1548.34228516,2018-04-06
Huddersfield,1551.81896973,2018-04-08
Huddersfield,1552.0982666,2018-04-13
Huddersfield,1560.79431152,2018-04-15
Huddersfield,1563.83081055,2018-04-25
Huddersfield,1563.15319824,2018-04-27
Huddersfield,1554.83984375,2018-04-29
Huddersfield,1553.92382812,2018-05-03
Huddersfield,1552.39978027,2018-05-04
Huddersfield,1561.23547363,2018-05-07
Huddersfield,1569.06738281,2018-05-10
Huddersfield,1565.35095215,2018-05-14
Huddersfield,1562.82263184,2018-05-27
Huddersfield,1562.85351562,2018-07-27
Huddersfield,1563.80603027,2018-08-03
Huddersfield,1564.19396973,2018-08-10
Huddersfield,1558.15820312,2018-08-12
Huddersfield,1560.91687012,2018-08-17
Huddersfield,1559.34057617,2018-08-20
Huddersfield,1555.56872559,2018-08-24
Huddersfield,1554.06201172,2018-08-26
Huddersfield,1551.6105957,2018-08-31
Huddersfield,1557.05004883,2018-09-02
Huddersfield,1550.12902832,2018-09-16
Huddersfield,1548.30078125,2018-09-19
Huddersfield,1546.36169434,2018-09-20
